Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
13859325693,"12 Mar 2025, 06:46:07",Evening Run,Run,🏃🏽‍♀️‍➡️☔️🏃🏻‍♂️☔️☔️,4401,10.01,,,false,,,activities/13859325693.gpx,,,4401.0,4040.0,10011.5,4.440000057220459,2.4780941009521484,45.88273239135742,51.71051025390625,7.599999904632568,27.600000381469727,47.94520568847656,-0.05393797159194946,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10126.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2748239040374756,567.4000244140625,,,,10606.0,,,,,2.5065345764160156,,,media/AA8C088A-FBDF-4EEA-9EFA-33B246BDDAB2.jpg|media/EE0EFB55-1E7A-4933-B5EB-FF9EAB35C07D.jpg|media/D72BCB87-4DCD-4884-8687-5726B9456360.jpg
13904565728,"17 Mar 2025, 06:22:53",Afternoon Run,Run,"",1888,5.01,,,false,,,activities/13904565728.gpx,,,1888.0,1882.0,5013.2998046875,4.539999961853027,2.6638150215148926,12.148026466369629,15.672806739807129,9.0,18.100000381469727,8.064516067504883,-0.04587796330451965,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5024.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6553494930267334,0.0,,,,5356.0,,,,,2.6697661876678467,,,media/3EEB8E55-EE4A-49F9-8CC4-DAC96D21596E.jpg
13940328005,"20 Mar 2025, 21:23:49",(Not that) long run🙂‍↔️🕶️,Run,"",2863,7.01,,,false,,,activities/13940328005.gpx,,,2863.0,2785.0,7011.7001953125,3.9200000762939453,2.5176661014556885,34.029239654541016,34.02424240112305,44.70000076293945,52.5,7.407407283782959,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7030.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4490745067596436,0.0,,,,8060.0,,,,,2.524380683898926,,,""
13987900176,"25 Mar 2025, 22:54:15",Morning Run,Run,Braid tells everything,3146,8.00,,,false,,,activities/13987900176.gpx,,,3146.0,3125.0,8005.5,7.21999979019165,2.5617599487304688,23.46663475036621,26.052349090576172,9.0,17.100000381469727,25.53191566467285,0.006245706230401993,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8062.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5446598529815674,959.5,,,,9036.0,,,,,2.579967975616455,,,media/C172B8F6-D72A-4D70-8928-B5F4C5C78913.jpg|media/59374436-8FC9-483E-8409-618D2524ED8C.jpg
13997925324,"26 Mar 2025, 22:02:14",Lunch Run,Run,Morning well spent with [strava://athletes/151768082/4]A MY,8818,5.01,,,false,,,activities/13997925324.gpx,,,8818.0,1842.0,5014.7001953125,4.960000038146973,2.722421169281006,14.517546653747559,20.243499755859375,9.0,16.5,47.52475357055664,-0.06979480385780334,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5014.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5686890482902527,0.0,,,,5436.0,,,,,2.722041368484497,,,media/8C01C0A2-82AA-4203-A781-D096A7CC1BC1.jpg|media/13CA912C-4EBC-48D6-AA93-A8CDAAAEE2DB.jpg|media/C934CAAC-2AB0-4C4A-8620-9BBC924A6617.mp4
14043340734,"31 Mar 2025, 22:00:50",Morning Run,Run,"",3914,9.01,,,false,,,activities/14043340734.gpx,,,3914.0,3393.0,9014.5,5.940000057220459,2.6567933559417725,28.209836959838867,28.234512329101562,9.0,16.5,8.333333015441895,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9053.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.303142547607422,290.5,,,,9836.0,,,,,2.668287754058838,,,media/8364ABE5-5ED6-4BE5-82AA-CB6F2ACA2316.jpg|media/CDD1F056-AAAC-45D2-8324-16EBBA8AEC11.jpg|media/82B676B9-8BE4-4D77-825D-8BAA286ECC33.jpg
14063162664,"2 Apr 2025, 21:50:59",Morning Run,Run,"",2080,5.00,,,false,,,activities/14063162664.gpx,,,2080.0,1984.0,5008.60009765625,6.059999942779541,2.524496078491211,18.506410598754883,24.691875457763672,28.299999237060547,38.099998474121094,7.3684210777282715,-0.05989697575569153,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5021.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4079806804656982,0.0,,,,5308.0,,,,,2.5308468341827393,,,media/B5C0F1A2-0849-4C95-8D53-4994FD810AD9.jpg|media/CC9FF369-2D83-435C-A492-21450A34A760.jpg
14102371189,"6 Apr 2025, 22:05:50",Morning Run,Run,Didn't count the first k cuz I forgot to turn on Strava🙂‍↕️,3944,10.01,,,false,,,activities/14102371189.gpx,,,3944.0,3906.0,10009.5,3.990000009536743,2.562596082687378,58.34176254272461,55.667686462402344,9.0,34.599998474121094,10.041840553283691,0.009990508668124676,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10079.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.537905693054199,2943.89990234375,,,,11228.0,,,,,2.5804660320281982,,,media/1E5D2043-A803-4877-BEE3-661868472E78.jpg|media/010FF4A2-B6CF-44D1-A042-668B1BC10965.jpg
14131281772,"9 Apr 2025, 21:27:01",The toughest run ever!!🥴,Run,"",1717,5.01,,,false,,,activities/14131281772.gpx,,,1717.0,1717.0,5010.7998046875,4.179999828338623,2.9183459281921387,10.492156982421875,13.938267707824707,9.0,16.5,8.230452537536621,-0.0379180982708931,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5022.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9183459281921387,0.0,,,,4972.0,,,,,2.925276756286621,,,media/D3C100B6-AE80-4E93-A533-19BEC5B40789.jpg|media/D708E5A1-3761-45F1-AE0C-BB04E403B8D0.jpg|media/99905FAC-F8E2-478F-A182-4D4D18205B74.jpg
14172004315,"14 Apr 2025, 07:10:25",Afternoon Run,Run,On my way to pick up tuna mayo kimbap🍙🐟,1953,5.01,,,false,,,activities/14172004315.gpx,,,1953.0,1809.0,5012.5,4.699999809265137,2.7708678245544434,15.793745994567871,12.615714073181152,9.0,16.5,8.333333015441895,0.025935161858797073,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5036.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5665643215179443,0.0,,,,5230.0,,,,,2.783968925476074,,,""
14189157828,"15 Apr 2025, 21:28:09",Morning Run,Run,"",6279,15.01,,,false,,,activities/14189157828.gpx,,,6279.0,6278.0,15009.2001953125,7.6533331871032715,2.390761375427246,56.034454345703125,56.97129821777344,8.800000190734863,34.400001525878906,9.473684310913086,-0.008661353960633278,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,15067.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.390380620956421,2839.800048828125,,,,17840.0,,,,,2.400047779083252,,,media/7AA823E6-8196-46C1-9752-AFCBA56A410A.jpg|media/07C1EE05-4F55-498F-A825-1F4F3C0587FA.jpg
14237064303,"20 Apr 2025, 22:33:32",Morning Run,Run,"",1559,4.23,,,false,,,activities/14237064303.gpx,,,1559.0,1549.0,4234.60009765625,4.340000152587891,2.7337636947631836,15.073617935180664,15.073617935180664,9.0,16.5,7.692307472229004,-0.002361498074606061,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4254.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7162282466888428,0.0,,,,4502.0,,,,,2.7466752529144287,,,""
14247128441,"21 Apr 2025, 22:03:02",Morning Run,Run,"",4988,11.01,,,false,,,activities/14247128441.gpx,,,4988.0,4510.0,11009.7001953125,5.260000228881836,2.4411752223968506,64.193115234375,64.193115234375,9.0,33.29999923706055,15.116278648376465,0.031790148466825485,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,11105.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.207237482070923,3795.89990234375,,,,12940.0,,,,,2.4624834060668945,,,""
14316650207,"28 Apr 2025, 22:22:58",Morning Run,Run,"",2509,6.01,,,false,,,activities/14316650207.gpx,,,2509.0,2096.0,6012.2001953125,5.800000190734863,2.8684160709381104,35.19367599487305,35.19367599487305,10.100000381469727,53.70000076293945,39.49580001831055,-0.5538737773895264,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5996.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3962535858154297,0.0,,,,5968.0,,,,,2.861021041870117,,,""
14330260229,"30 Apr 2025, 06:47:23",Evening Run,Run,"",4953,12.01,,,false,,,activities/14330260229.gpx,,,4953.0,4951.0,12009.400390625,3.359999895095825,2.4256513118743896,36.83156967163086,40.25550079345703,7.5,16.5,13.95348834991455,-0.024147750809788704,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12057.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4246718883514404,977.4000244140625,,,,14372.0,,,,,2.4353060722351074,,,media/374AFE56-8046-4FAC-9151-0242CC5C1DF5.jpg|media/1A65E50A-894F-4D3B-858E-4FB62CF45927.jpg|media/A576C691-4C8D-4E40-993B-1CBAA79AC027.jpg|media/2515B174-49BB-49AA-96D4-7076A18B993D.jpg
14381830235,"5 May 2025, 06:28:09",Afternoon Run,Run,"",1951,5.01,,,false,,,activities/14381830235.gpx,,,1951.0,1912.0,5014.2998046875,4.139999866485596,2.622541904449463,28.290992736816406,28.290992736816406,44.0,52.29999923706055,9.523809432983398,0.07179466634988785,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5041.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.570117950439453,0.0,,,,5486.0,,,,,2.6366631984710693,,,""
14402567345,"7 May 2025, 07:24:58",Afternoon Run,Run,"",1886,5.01,,,false,,,activities/14402567345.gpx,,,1886.0,1886.0,5012.5,3.700000047683716,2.6577413082122803,20.88201141357422,20.88201141357422,32.599998474121094,38.0,5.0505051612854,0.033915210515260696,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5026.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6577413082122803,0.0,,,,5424.0,,,,,2.6653764247894287,,,""
14451515119,"11 May 2025, 21:47:41",Morning Run,Run,"",6585,16.01,,,false,,,activities/14451515119.gpx,,,6585.0,6522.0,16011.7998046875,5.269999980926514,2.4550445079803467,76.95831298828125,76.95831298828125,2.200000047683716,19.700000762939453,47.852760314941406,0.0037472364492714405,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,16160.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.431556463241577,787.5999755859375,,,,18850.0,,,,,2.477813482284546,,,""
14507647145,"17 May 2025, 11:54:20",Night Run,Run,Heated up myself for a bit in the 9 degrees night🥶😶‍🌫️😶‍🌫️,1278,3.01,,,false,,,activities/14507647145.gpx,,,1278.0,1267.0,3009.89990234375,3.880000114440918,2.3756117820739746,36.06416702270508,38.600547790527344,43.5,58.70000076293945,7.692307472229004,0.0033223694190382957,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3065.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3551642894744873,0.0,,,,3580.0,,,,,2.419100284576416,,,media/BB77A344-1276-45D9-BAEF-85528D030190.jpg
14533918253,"19 May 2025, 22:16:51",Morning Run,Run,In the process of making my body to be compatible with a cool breeze😭,2001,4.62,,,false,,,activities/14533918253.gpx,,,2001.0,1792.0,4627.0,4.4666666984558105,2.58203125,10.613304138183594,13.702777862548828,9.0,16.5,19.60784339904785,-0.05835314467549324,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4638.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3123438358306885,0.0,,,,5208.0,,,,,2.588616132736206,,,media/AAD0929A-1DEC-48E5-A6D2-67C22ADD2002.jpg|media/36FE6DFE-E08F-4DF2-BC43-F2D75F936916.jpg|media/62E173A4-5398-4B50-81B4-F9CC690BA078.jpg
14565182713,"22 May 2025, 22:02:40",Morning Run,Run,"",2644,5.32,,,false,,,activities/14565182713.gpx,,,2644.0,2220.0,5323.2001953125,8.140000343322754,2.3978378772735596,14.494233131408691,14.494233131408691,9.0,16.5,8.65384578704834,-0.04884280264377594,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5334.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.013313055038452,0.0,,,,6288.0,,,,,2.4028828144073486,,,""
14597212384,"26 May 2025, 07:20:48",Afternoon Walk,Walk,"",663,1.01,,,false,,,activities/14597212384.gpx,,,663.0,647.0,1016.7000122070312,2.7200000286102295,1.5714064836502075,0.0,17.502727508544922,45.099998474121094,63.20000076293945,2.857142925262451,-1.6819120645523071,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5334842205047607,0.0,,,,1298.0,,,,,,,,""
14625711405,"28 May 2025, 22:38:11",Morning Run,Run,"",2923,7.01,,,false,,,activities/14625711405.gpx,,,2923.0,2877.0,7012.7998046875,5.840000152587891,2.4375391006469727,21.968570709228516,63.192893981933594,9.0,51.400001525878906,10.572687149047852,-0.5903490781784058,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6963.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.399178981781006,0.0,,,,7540.0,,,,,2.4202988147735596,,,""
14709042485,"5 Jun 2025, 22:20:46",Morning Run,Run,"",2017,5.01,,,false,,,activities/14709042485.gpx,,,2017.0,1912.0,5018.2998046875,3.9200000762939453,2.6246337890625,27.667327880859375,23.627050399780273,44.0,52.29999923706055,7.228915691375732,0.06376661360263824,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5045.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.488002061843872,0.0,,,,5530.0,,,,,2.63865065574646,,,""
14760944216,"10 Jun 2025, 23:39:55",Morning Run,Run,เอาจิงนะ ภูมิใจในตัวเองอะ🏃🏽‍♀️🏃🏽‍♀️‍➡️,3959,10.01,,,false,,,activities/14760944216.gpx,,,3959.0,3956.0,10011.599609375,4.510000228881836,2.530738115310669,46.98153305053711,46.75069808959961,9.0,34.400001525878906,13.043478012084961,0.021974509581923485,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10064.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.528820514678955,2786.0,,,,11498.0,,,,,2.544135570526123,,,media/26A66236-839D-49CC-8DE4-0FA66095A476.jpg|media/830E2AFC-9A1D-4423-9F85-76FF91F3E7C5.jpg
14833618143,"17 Jun 2025, 23:09:32",Morning Run,Run,"",2812,6.01,,,false,,,activities/14833618143.gpx,,,2812.0,2418.0,6009.60009765625,4.300000190734863,2.4853599071502686,29.06066131591797,29.104814529418945,44.0,52.0,6.504065036773682,0.0016640042886137962,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6030.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1371266841888428,0.0,,,,6964.0,,,,,2.494044780731201,,,""
14844963182,"18 Jun 2025, 23:56:22",Lunch Run,Run,"",4980,12.00,,,false,,,activities/14844963182.gpx,,,4980.0,4904.0,12008.7998046875,4.079999923706055,2.4487764835357666,38.9861946105957,44.577919006347656,9.0,16.5,9.638554573059082,-0.024148957803845406,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12066.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.411405563354492,0.0,,,,14140.0,,,,,2.4604403972625732,,,media/10C235B1-76ED-4EE3-998A-486ECA4A131D.jpg|media/853CB511-0BF2-4668-8343-E5611C77BF73.jpg
14896108783,"23 Jun 2025, 23:36:14",Lunch Run,Run,"",6204,15.01,,,false,,,activities/14896108783.gpx,,,6204.0,6145.0,15012.2001953125,6.119999885559082,2.4429943561553955,49.0057373046875,50.33831787109375,9.0,18.0,19.298246383666992,-0.0046628741547465324,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,15081.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4197614192962646,290.20001220703125,,,,17838.0,,,,,2.4542391300201416,,,""
